From,2020-09-01 00:19:03.331179,To,2020-10-01 00:19:03.331215,Match_type,Match Rate,Count per match_type,filters,MatchRequirement Ratio,Count,MatchRequirements,Top 5 MatchRequirement,Count per MatchRequirements,APIMinimumMatch,MinimumMatch breakdown,Count per MinimumMatch,Fields,Fill Rate,match_type.,filters,Count,filters,Count,filters,Count,filters,Count,,,,,,,,,,,,,,,,,,,,,,,
5753#US,All,,52676747,NoMatch,4.2%,2218267,,,,,,,,,,phones,92.6%,NoMatch,with phones,973720,with emails,0,with social_profiles,698190,with jobs,474010,with educations,227225,with addresses,1218764,with dobs,392331,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Phones",19.9047655695%,10485183,SingleMatch,94.7%,49908302,,,,,,,,,,emails,84.5%,NoMatch,without phones,1244547,without emails,2218267,without social_profiles,1520077,without jobs,1744257,without educations,1991042,without addresses,999503,without dobs,1825936,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB",16.9642176272%,8936198,MultipleMatch,1.0%,550155,,,,,,,,,,social_profiles,47.9%,PerfectMatch,with phones,46221823,with emails,42149365,with social_profiles,23912938,with jobs,20224765,with educations,7862698,with addresses,49874393,with dobs,40890916,,,,,,,,,,,,,,,,,
,"Names, Addresses, DOB, Phone",14.3997692189%,7585330,,,,,,,,,,,,,jobs,40.5%,PerfectMatch,without phones,3686479,without emails,7758937,without social_profiles,25995364,without jobs,29683537,without educations,42045604,without addresses,33909,without dobs,9017386,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB",11.5029388584%,6059374,,,,,,,,,,,,,educations,15.8%,PossibleMatch,with phones,354000,with emails,0,with social_profiles,230305,with jobs,190035,with educations,91115,with addresses,378155,with dobs,287463,,,,,,,,,,,,,,,,,
,"Name, Addresses, DOB, Phone",5.54836463231%,2922698,,,,,,,,,,,,,addresses,99.9%,PossibleMatch,without phones,196155,without emails,550155,without social_profiles,319850,without jobs,360120,without educations,459040,without addresses,172000,without dobs,262692,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,dobs,81.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
